"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2077","4.86762779","0.0","0.20543888","1.0","9","9","false","IL2RG","12.66666667","9","0","0","0.67769768","false","0","IL2RG","0","0.4691358"
"2102","4.28440367","0.0","0.23340471","1.0","8","8","false","IL1RAP","18.125","8","0","0","0.72629969","false","0","IL1RAP","0","0.34198113"
"2104","4.08387942","2.733E-5","0.24486521","0.95555556","10","8","false","IL18","19.6","10","0","0","0.74301005","false","0","IL18","552","0.32666667"
"2106","4.08387942","2.733E-5","0.24486521","0.95555556","10","8","false","IL1A","19.6","10","0","0","0.74301005","false","0","IL1A","552","0.32666667"
"2110","4.08387942","2.733E-5","0.24486521","0.95555556","10","8","false","IL1R2","19.6","10","0","0","0.74301005","false","0","IL1R2","552","0.32666667"
"2117","4.08387942","2.733E-5","0.24486521","0.95555556","10","8","false","IL1R1","19.6","10","0","0","0.74301005","false","0","IL1R1","552","0.32666667"
"2128","4.08387942","2.733E-5","0.24486521","0.95555556","10","8","false","CASP1","19.6","10","0","0","0.74301005","false","0","CASP1","552","0.32666667"
"2139","3.90563565","0.0","0.25604027","1.0","10","8","false","CD86","28.0","10","0","0","0.7578637","false","0","CD86","0","0.2745098"
"2140","3.90563565","0.0","0.25604027","1.0","10","8","false","CCL2","28.0","10","0","0","0.7578637","false","0","CCL2","0","0.2745098"
"2147","3.90563565","0.0","0.25604027","1.0","10","8","false","CCL5","28.0","10","0","0","0.7578637","false","0","CCL5","0","0.2745098"
"2181","4.09698558","2.417E-5","0.24408189","0.88888889","10","9","false","IRS2","19.2","10","0","0","0.74191787","false","0","IRS2","432","0.29090909"
"2182","4.09960682","2.189E-5","0.24392583","0.96428571","8","9","false","PTPN1","22.375","8","0","0","0.74169943","false","0","PTPN1","422","0.33901515"
"2184","4.09698558","2.417E-5","0.24408189","0.88888889","10","9","false","IRS1","19.2","10","0","0","0.74191787","false","0","IRS1","432","0.29090909"
"2186","4.10222805","2.189E-5","0.24376997","0.95238095","7","9","false","PIK3R3","20.14285714","7","0","0","0.741481","false","0","PIK3R3","422","0.30989011"
"2188","3.66710354","0.00351571","0.27269478","0.46405229","18","8","false","PIK3CA","18.66666667","18","0","0","0.77774137","false","0","PIK3CA","58682","0.16374269"
"2191","4.04718218","4.0759E-4","0.24708549","0.66666667","12","9","false","INSR","17.0","12","0","0","0.74606815","false","0","INSR","4608","0.23611111"
"2193","3.55963303","0.00859348","0.28092784","0.36796537","22","9","false","IGF1R","17.18181818","22","0","0","0.78669725","false","0","IGF1R","125578","0.12727273"
"2195","4.09960682","2.189E-5","0.24392583","0.96428571","8","9","false","IGF2","22.375","8","0","0","0.74169943","false","0","IGF2","422","0.33901515"
"2213","3.39056356","0.04993449","0.29493622","0.24086022","31","8","false","VEGFA","18.41935484","31","0","0","0.80078637","false","0","VEGFA","745374","0.10120525"
"2219","3.14678899","0.11861662","0.31778426","0.1902439","41","8","false","AKT1","19.09756098","41","0","0","0.82110092","false","0","AKT1","1067374","0.0748924"
"2238","4.08519004","0.0","0.24478665","1.0","4","9","false","IGFBP2","31.5","4","0","0","0.74290083","false","0","IGFBP2","0","0.47727273"
"2240","4.07994758","9.177E-5","0.24510119","0.89285714","8","9","false","IGFBP1","20.125","8","0","0","0.7433377","false","0","IGFBP1","6478","0.30492424"
"2242","4.07994758","1.9484E-4","0.24510119","0.85714286","8","9","false","IGFBP5","19.25","8","0","0","0.7433377","false","0","IGFBP5","12952","0.29166667"
"2245","4.07863696","1.9696E-4","0.24517995","0.80555556","9","9","false","IGFBP3","18.33333333","9","0","0","0.74344692","false","0","IGFBP3","12958","0.27777778"
"2250","4.40891219","0.0","0.22681332","1.0","5","10","false","IGFBP6","22.4","5","0","0","0.71592398","false","0","IGFBP6","0","0.48695652"
"2257","4.40760157","0.0","0.22688076","1.0","6","10","false","IGFBP4","20.0","6","0","0","0.7160332","false","0","IGFBP4","0","0.43478261"
"2345","3.71952818","0.0079906","0.2688513","0.35294118","18","7","false","ITGB2","17.72222222","18","0","0","0.77337265","false","0","ITGB2","65752","0.14065256"
"2347","3.99737877","7.7E-7","0.25016393","0.96428571","8","7","false","ITGAL","24.5","8","0","0","0.75021844","false","0","ITGAL","6","0.32236842"
"2418","3.82175623","1.0548E-4","0.26165981","0.91666667","9","7","false","ITGAX","28.66666667","9","0","0","0.76485365","false","0","ITGAX","2104","0.26060606"
"2424","3.57929227","0.04572535","0.27938484","0.29538462","26","7","false","ITGAM","19.03846154","26","0","0","0.78505898","false","0","ITGAM","875642","0.12049659"
"2434","4.48885976","3.8E-7","0.22277372","0.96428571","8","10","false","DNAJB4","12.5","8","0","0","0.70926169","false","0","DNAJB4","2","0.390625"
"2435","4.48754915","8.6E-7","0.22283879","0.94444444","9","10","false","BAG3","12.0","9","0","0","0.7093709","false","0","BAG3","4","0.375"
"2437","3.49934469","0.0441408","0.28576779","0.21169355","32","9","false","HSP90AA1","13.875","32","0","0","0.79172128","false","0","HSP90AA1","471636","0.09188742"
"2439","4.48623853","1.24E-6","0.22290389","0.93333333","10","10","false","HSPA9","11.6","10","0","0","0.70948012","false","0","HSPA9","6","0.3625"
"2441","4.48623853","1.24E-6","0.22290389","0.93333333","10","10","false","DNAJB1","11.6","10","0","0","0.70948012","false","0","DNAJB1","6","0.3625"
"2443","4.48754915","8.6E-7","0.22283879","0.94444444","9","10","false","STIP1","12.0","9","0","0","0.7093709","false","0","STIP1","4","0.375"
"2445","4.48623853","1.24E-6","0.22290389","0.93333333","10","10","false","HSPH1","11.6","10","0","0","0.70948012","false","0","HSPH1","6","0.3625"
"2447","4.48623853","1.24E-6","0.22290389","0.93333333","10","10","false","HSPA4","11.6","10","0","0","0.70948012","false","0","HSPA4","6","0.3625"
"2449","4.48754915","3.8E-7","0.22283879","0.97222222","9","10","false","STUB1","12.11111111","9","0","0","0.7093709","false","0","STUB1","2","0.37847222"
"2462","4.48754915","3.8E-7","0.22283879","0.97222222","9","10","false","BAG1","12.11111111","9","0","0","0.7093709","false","0","BAG1","2","0.37847222"
"2481","4.48623853","1.24E-6","0.22290389","0.93333333","10","10","false","HSPA8","11.6","10","0","0","0.70948012","false","0","HSPA8","6","0.3625"
"2492","4.85583224","0.0","0.20593792","1.0","4","9","false","CP","7.75","4","0","0","0.67868065","false","0","CP","0","0.45588235"
"2495","5.04456094","0.0","0.19823331","0.0","1","9","false","TP63","11.0","1","0","0","0.66295325","false","0","TP63","0","0.0"
"2498","5.04456094","0.0","0.19823331","0.0","1","9","false","ODC1","11.0","1","0","0","0.66295325","false","0","ODC1","0","0.0"
"2500","5.04456094","0.0","0.19823331","0.0","1","9","false","ADK","11.0","1","0","0","0.66295325","false","0","ADK","0","0.0"
"2503","4.85583224","0.0","0.20593792","1.0","4","9","false","HEPH","7.75","4","0","0","0.67868065","false","0","HEPH","0","0.45588235"
"2505","4.85583224","0.0","0.20593792","1.0","4","9","false","FXN","7.75","4","0","0","0.67868065","false","0","FXN","0","0.45588235"
"2508","4.83879423","4.111E-5","0.20666306","0.53333333","6","9","false","FECH","7.5","6","0","0","0.68010048","false","0","FECH","222","0.39473684"
"2510","4.85714286","1.72E-6","0.20588235","0.66666667","3","9","false","BLVRB","8.33333333","3","0","0","0.67857143","false","0","BLVRB","2","0.49019608"
"2512","4.85845347","0.0","0.20582681","1.0","2","9","false","BLVRA","10.0","2","0","0","0.67846221","false","0","BLVRA","0","0.58823529"
"2525","3.85583224","0.01457197","0.25934738","0.53571429","8","8","false","MAFG","15.125","8","0","0","0.76201398","false","0","MAFG","93720","0.20719178"
"2532","3.80209699","0.0","0.26301275","1.0","2","7","false","SMARCD1","46.0","2","0","0","0.76649192","false","0","SMARCD1","0","0.55421687"
"2549","3.87024902","0.00337236","0.25838131","0.45054945","14","7","false","AGER","19.0","14","0","0","0.76081258","false","0","AGER","37072","0.18269231"
"2551","3.58846658","0.00427756","0.27867056","0.53846154","14","7","false","BECN1","24.92857143","14","0","0","0.78429445","false","0","BECN1","87326","0.17074364"
"2575","3.80209699","0.0","0.26301275","1.0","2","7","false","HMGB2","46.0","2","0","0","0.76649192","false","0","HMGB2","0","0.55421687"
"2577","4.72739187","8.03E-6","0.21153313","0.77777778","10","8","false","G6PD","12.1","10","0","0","0.68938401","false","0","G6PD","28","0.36666667"
"2578","4.73394495","0.0","0.21124031","1.0","6","8","false","GPX3","15.5","6","0","0","0.68883792","false","0","GPX3","0","0.484375"
"2580","4.71821756","8.4365E-4","0.21194444","0.42647059","17","8","false","GSS","9.17647059","17","0","0","0.69014854","false","0","GSS","4550","0.27807487"
"2582","4.73394495","0.0","0.21124031","1.0","6","8","false","GPX2","15.5","6","0","0","0.68883792","false","0","GPX2","0","0.484375"
"2584","4.72214941","0.00341328","0.21176797","0.41758242","14","8","false","GPX4","9.71428571","14","0","0","0.68982088","false","0","GPX4","40274","0.30133929"
"2586","4.73394495","0.0","0.21124031","1.0","6","8","false","GPX7","15.5","6","0","0","0.68883792","false","0","GPX7","0","0.484375"
"2588","4.72739187","8.03E-6","0.21153313","0.77777778","10","8","false","HPGDS","12.1","10","0","0","0.68938401","false","0","HPGDS","28","0.36666667"
"2590","4.72739187","8.03E-6","0.21153313","0.77777778","10","8","false","TXN","12.1","10","0","0","0.68938401","false","0","TXN","28","0.36666667"
"2593","3.97378768","0.01777316","0.25164908","0.38011696","19","8","false","GSR","10.52631579","19","0","0","0.75218436","false","0","GSR","133620","0.1525553"
"2618","4.73394495","0.0","0.21124031","1.0","6","8","false","GPX1","15.5","6","0","0","0.68883792","false","0","GPX1","0","0.484375"
"2625","4.96330275","4.3E-6","0.20147874","0.76190476","7","9","false","GSTO2","9.85714286","7","0","0","0.66972477","false","0","GSTO2","10","0.49285714"
"2626","4.9672346","0.0","0.20131926","1.0","4","9","false","GGT7","14.25","4","0","0","0.66939712","false","0","GGT7","0","0.7125"
"2630","4.96592398","0.0","0.20137239","1.0","5","9","false","GGT5","12.6","5","0","0","0.66950633","false","0","GGT5","0","0.63"
"2637","4.9672346","0.0","0.20131926","1.0","4","9","false","GGT6","14.25","4","0","0","0.66939712","false","0","GGT6","0","0.7125"
"2642","4.96330275","2.7E-6","0.20147874","0.86666667","6","9","false","GGT1","11.83333333","6","0","0","0.66972477","false","0","GGT1","8","0.56349206"
"2650","3.98951507","0.00137783","0.25065703","0.80952381","7","8","false","SOD1","18.85714286","7","0","0","0.75087374","false","0","SOD1","24576","0.27329193"
"2655","5.72083879","0.0","0.17479954","0.0","1","9","false","GRSF1","14.0","1","0","0","0.60659677","false","0","GRSF1","0","0.0"
"2658","4.30799476","0.0","0.23212656","1.0","2","7","false","NEDD4","25.0","2","0","0","0.72433377","false","0","NEDD4","0","0.56818182"
"2660","3.91087811","9.9365E-4","0.25569705","0.57777778","10","7","false","GJA1","15.2","10","0","0","0.75742682","false","0","GJA1","7970","0.23384615"
"2662","4.2214941","0.0","0.23688296","1.0","6","8","false","CTNND1","10.83333333","6","0","0","0.73154216","false","0","CTNND1","0","0.41666667"
"2664","4.22018349","2.58E-6","0.23695652","0.85714286","7","8","false","JUP","9.71428571","7","0","0","0.73165138","false","0","JUP","6","0.37362637"
"2666","3.91218873","6.6541E-4","0.25561139","0.69444444","9","7","false","CDH2","16.77777778","9","0","0","0.75731761","false","0","CDH2","5814","0.25811966"
"2668","3.91349934","4.6486E-4","0.25552579","0.78571429","8","7","false","TJP1","18.5","8","0","0","0.75720839","false","0","TJP1","4356","0.28461538"
"2670","4.2214941","0.0","0.23688296","1.0","6","8","false","CTNNA1","10.83333333","6","0","0","0.73154216","false","0","CTNNA1","0","0.41666667"
"2674","4.22411533","0.0","0.23673596","1.0","4","8","false","LEF1","12.75","4","0","0","0.73132372","false","0","LEF1","0","0.49038462"
"2694","4.79554391","2.8917E-4","0.20852692","0.80952381","7","8","false","EGF","11.71428571","7","0","0","0.68370467","false","0","EGF","4260","0.34453782"
"2695","4.75622543","0.06868819","0.21025076","0.30718954","18","8","false","SYP","9.33333333","18","0","0","0.68698121","false","0","SYP","1503844","0.21705426"
"2697","4.79292267","1.09E-6","0.20864096","0.95238095","7","8","false","AQP4","13.28571429","7","0","0","0.68392311","false","0","AQP4","6","0.36904762"
"2699","4.79292267","1.09E-6","0.20864096","0.95238095","7","8","false","OLIG2","13.28571429","7","0","0","0.68392311","false","0","OLIG2","6","0.36904762"
"2701","4.47837484","0.00405647","0.22329529","0.53846154","14","8","false","AIF1","11.21428571","14","0","0","0.71013543","false","0","AIF1","150274","0.24920635"
"2703","3.84796855","0.07082937","0.25987738","0.32679739","18","7","false","S100B","14.88888889","18","0","0","0.76266929","false","0","S100B","1152140","0.14741474"
"2709","5.41284404","0.0","0.18474576","1.0","3","9","false","PRNP","13.66666667","3","0","0","0.632263","false","0","PRNP","0","0.52564103"
"2717","4.73656619","0.0","0.21112341","1.0","3","8","false","NCOR1","15.0","3","0","0","0.68861948","false","0","NCOR1","0","0.46875"
"2719","1.7","0.00444444","0.58823529","0.66666667","3","2","false","FAM134B","7.33333333","3","0","0","0.65","false","0","FAM134B","2","0.73333333"
"2720","1.5","0.02222222","0.66666667","0.7","5","2","false","STX5","6.8","5","0","0","0.75","false","0","STX5","6","0.68"
"2722","1.8","0.0","0.55555556","1.0","2","2","false","PSMG1","6.0","2","0","0","0.6","false","0","PSMG1","0","0.6"
"2723","1.0","0.41555556","1.0","0.46666667","10","1","false","WRB","5.2","10","0","0","1.0","false","0","WRB","48","0.52"
"2725","1.8","0.0","0.55555556","1.0","2","2","false","HMGN1","6.0","2","0","0","0.6","false","0","HMGN1","0","0.6"
"2728","1.3","0.01555556","0.76923077","0.85714286","7","2","false","GET4","6.85714286","7","0","0","0.85","false","0","GET4","6","0.68571429"
"2730","1.3","0.01555556","0.76923077","0.85714286","7","2","false","SEC61A1","6.85714286","7","0","0","0.85","false","0","SEC61A1","6","0.68571429"
"2732","1.4","0.0","0.71428571","1.0","6","2","false","CAMLG","7.33333333","6","0","0","0.8","false","0","CAMLG","0","0.73333333"
"2734","1.4","0.0","0.71428571","1.0","6","2","false","SGTA","7.33333333","6","0","0","0.8","false","0","SGTA","0","0.73333333"
"2744","1.3","0.04444444","0.76923077","0.76190476","7","2","false","UBL4A","6.57142857","7","0","0","0.85","false","0","UBL4A","10","0.65714286"
"2753","1.3","0.01555556","0.76923077","0.85714286","7","2","false","ASNA1","6.85714286","7","0","0","0.85","false","0","ASNA1","6","0.68571429"
"2761","3.59108781","0.0","0.27846715","1.0","9","7","false","NFATC1","31.55555556","9","0","0","0.78407602","false","0","NFATC1","0","0.23725982"
"2765","3.5897772","3.8E-7","0.27856882","0.97777778","10","7","false","JUNB","29.2","10","0","0","0.78418523","false","0","JUNB","2","0.21954887"
"2767","3.5897772","3.8E-7","0.27856882","0.97777778","10","7","false","EGR1","29.2","10","0","0","0.78418523","false","0","EGR1","2","0.21954887"
"2778","3.59108781","0.0","0.27846715","1.0","9","7","false","JUND","31.55555556","9","0","0","0.78407602","false","0","JUND","0","0.23725982"
"2816","3.60157274","0.01092766","0.27765648","0.47619048","7","8","false","MAPK14","28.14285714","7","0","0","0.78320227","false","0","MAPK14","99678","0.25127551"
"2838","4.36697248","0.0","0.2289916","1.0","4","9","false","ENSG00000026036","17.25","4","0","0","0.71941896","false","0","ENSG00000026036","0","0.52272727"
"2839","3.37221494","0.01597173","0.296541","0.35037879","33","8","false","CASP8","17.06060606","33","0","0","0.80231542","false","0","CASP8","145216","0.12014511"
"2841","4.18479685","1.7892E-4","0.23896023","0.78205128","13","9","false","TNFRSF10A","16.30769231","13","0","0","0.73460026","false","0","TNFRSF10A","1078","0.34697218"
"2843","4.18479685","1.7892E-4","0.23896023","0.78205128","13","9","false","TNFRSF10B","16.30769231","13","0","0","0.73460026","false","0","TNFRSF10B","1078","0.34697218"
"2845","4.21363041","7.5304E-4","0.23732504","0.71111111","10","9","false","FASLG","16.4","10","0","0","0.73219747","false","0","FASLG","3268","0.28275862"
"2848","3.94364351","0.00115306","0.25357262","0.5380117","19","9","false","CASP10","16.47368421","19","0","0","0.75469637","false","0","CASP10","12338","0.289012"
"2850","4.35910878","0.0","0.22940469","1.0","8","9","false","CFLAR","16.875","8","0","0","0.72007427","false","0","CFLAR","0","0.48214286"
"2852","3.68283093","0.00341599","0.27153025","0.50988142","23","8","false","BID","18.30434783","23","0","0","0.77643076","false","0","BID","43930","0.18677906"
"2855","4.18610747","7.818E-5","0.23888541","0.87878788","12","9","false","FAS","17.41666667","12","0","0","0.73449104","false","0","FAS","692","0.37056738"
"2858","4.18610747","7.818E-5","0.23888541","0.87878788","12","9","false","FADD","17.41666667","12","0","0","0.73449104","false","0","FADD","692","0.37056738"
"2864","1.0","0.0","1.0","1.0","10","1","false","FANCF","10.0","10","0","0","1.0","false","0","FANCF","0","1.0"
"2865","1.0","0.0","1.0","1.0","10","1","false","FANCC","10.0","10","0","0","1.0","false","0","FANCC","0","1.0"
"2867","1.0","0.0","1.0","1.0","10","1","false","APITD1","10.0","10","0","0","1.0","false","0","APITD1","0","1.0"
"2869","1.0","0.0","1.0","1.0","10","1","false","FANCM","10.0","10","0","0","1.0","false","0","FANCM","0","1.0"
"2871","1.0","0.0","1.0","1.0","10","1","false","FANCE","10.0","10","0","0","1.0","false","0","FANCE","0","1.0"
"2875","1.0","0.0","1.0","1.0","10","1","false","FANCG","10.0","10","0","0","1.0","false","0","FANCG","0","1.0"
"2880","1.0","0.0","1.0","1.0","10","1","false","C17orf70","10.0","10","0","0","1.0","false","0","C17orf70","0","1.0"
"2883","1.0","0.0","1.0","1.0","10","1","false","C1orf86","10.0","10","0","0","1.0","false","0","C1orf86","0","1.0"
"2884","1.0","0.0","1.0","1.0","10","1","false","STRA13","10.0","10","0","0","1.0","false","0","STRA13","0","1.0"
"2890","1.0","0.0","1.0","1.0","10","1","false","FANCA","10.0","10","0","0","1.0","false","0","FANCA","0","1.0"
"2900","1.0","0.0","1.0","1.0","10","1","false","FANCL","10.0","10","0","0","1.0","false","0","FANCL","0","1.0"
"2948","3.68545216","7.889E-5","0.27133713","0.80952381","7","9","false","PELP1","25.85714286","7","0","0","0.77621232","false","0","PELP1","732","0.24393531"
"2951","3.96592398","0.0","0.25214805","1.0","5","8","false","XPA","21.6","5","0","0","0.75283967","false","0","XPA","0","0.30857143"
"2953","3.9593709","7.4484E-4","0.25256538","0.84444444","10","8","false","DDB2","14.6","10","0","0","0.75338576","false","0","DDB2","17462","0.20857143"
"2955","3.9593709","7.4484E-4","0.25256538","0.84444444","10","8","false","DDB1","14.6","10","0","0","0.75338576","false","0","DDB1","17462","0.20857143"
"2957","4.94888598","0.0","0.20206568","1.0","8","9","false","COPS8","9.375","8","0","0","0.67092617","false","0","COPS8","0","0.9375"
"2960","3.96068152","7.4106E-4","0.2524818","0.94444444","9","8","false","COPS4","15.77777778","9","0","0","0.75327654","false","0","COPS4","17452","0.22539683"
"2962","3.96068152","7.4106E-4","0.2524818","0.94444444","9","8","false","COPS2","15.77777778","9","0","0","0.75327654","false","0","COPS2","17452","0.22539683"
"2965","3.9593709","7.4484E-4","0.25256538","0.84444444","10","8","false","CUL4A","14.6","10","0","0","0.75338576","false","0","CUL4A","17462","0.20857143"
"2969","4.94888598","0.0","0.20206568","1.0","8","9","false","COPS7B","9.375","8","0","0","0.67092617","false","0","COPS7B","0","0.9375"
"2973","3.96068152","7.4106E-4","0.2524818","0.94444444","9","8","false","COPS5","15.77777778","9","0","0","0.75327654","false","0","COPS5","17452","0.22539683"
"2981","3.9593709","7.4484E-4","0.25256538","0.84444444","10","8","false","CUL4B","14.6","10","0","0","0.75338576","false","0","CUL4B","17462","0.20857143"
"3007","6.25294889","6.22E-6","0.15992454","0.66666667","4","12","false","HSD3B7","10.25","4","0","0","0.56225426","false","0","HSD3B7","32","0.53947368"
"3017","5.38401048","9.5993E-4","0.18573515","0.6","10","11","false","CYP7B1","12.4","10","0","0","0.63466579","false","0","CYP7B1","25264","0.36470588"
"3019","5.4757536","8.14E-6","0.18262326","0.64285714","8","11","false","CYP3A7","9.375","8","0","0","0.62702053","false","0","CYP3A7","20","0.33482143"
"3020","5.33682831","1.872E-5","0.18737721","0.83333333","4","11","false","FMO3","15.75","4","0","0","0.63859764","false","0","FMO3","710","0.50806452"
"3022","5.47706422","1.72E-6","0.18257956","0.85714286","7","11","false","NR1I2","10.42857143","7","0","0","0.62691131","false","0","NR1I2","6","0.37244898"
"3024","5.32896461","7.543E-5","0.18765371","0.64444444","10","11","false","CYP2C9","9.6","10","0","0","0.63925295","false","0","CYP2C9","2156","0.30967742"
"3026","5.33420708","6.443E-5","0.18746929","0.73333333","6","11","false","UGT2B7","12.66666667","6","0","0","0.63881608","false","0","UGT2B7","2132","0.40860215"
"3028","5.33158585","6.712E-5","0.18756146","0.75","8","11","false","UGT1A8","11.0","8","0","0","0.63903451","false","0","UGT1A8","2138","0.35483871"
"3030","5.33289646","6.443E-5","0.18751536","0.80952381","7","11","false","UGT1A1","12.0","7","0","0","0.63892529","false","0","UGT1A1","2132","0.38709677"
"3032","4.48623853","0.02820733","0.22290389","0.2010582","28","10","false","CYP3A4","9.10714286","28","0","0","0.70948012","false","0","CYP3A4","337606","0.12475538"
"3034","5.47837484","1.15E-6","0.18253589","0.86666667","6","11","false","CES1","11.0","6","0","0","0.6268021","false","0","CES1","4","0.39285714"
"3043","5.33551769","1.872E-5","0.18742324","0.9","5","11","false","FMO1","14.2","5","0","0","0.63870686","false","0","FMO1","710","0.45806452"
"3044","4.45609436","0.01784411","0.22441176","0.25","17","10","false","EPHX1","10.23529412","17","0","0","0.71199214","false","0","EPHX1","182272","0.18609626"
"3059","5.43905636","3.44E-6","0.18385542","0.7","5","10","false","ALDH3B2","6.0","5","0","0","0.63007864","false","0","ALDH3B2","6","0.5"
"3060","5.43905636","6.9E-7","0.18385542","0.9","5","10","false","ADH1A","6.4","5","0","0","0.63007864","false","0","ADH1A","2","0.53333333"
"3062","5.44167759","6.9E-7","0.18376686","0.66666667","3","10","false","ADH4","7.33333333","3","0","0","0.6298602","false","0","ADH4","2","0.61111111"
"3064","5.43905636","3.44E-6","0.18385542","0.7","5","10","false","ALDH2","6.0","5","0","0","0.63007864","false","0","ALDH2","6","0.5"
"3075","5.43905636","6.9E-7","0.18385542","0.9","5","10","false","ADH1C","6.4","5","0","0","0.63007864","false","0","ADH1C","2","0.53333333"
"3079","5.43905636","6.9E-7","0.18385542","0.9","5","10","false","ADH1B","6.4","5","0","0","0.63007864","false","0","ADH1B","2","0.53333333"
"3083","4.92922674","0.00336573","0.20287158","0.66666667","6","10","false","NR1I3","13.5","6","0","0","0.67256444","false","0","NR1I3","32096","0.28985507"
"3088","5.0","0.00149336","0.2","0.61904762","7","10","false","NAT2","12.28571429","7","0","0","0.66666667","false","0","NAT2","24216","0.30714286"
"3097","5.79554391","0.0","0.17254636","0.0","1","10","false","HNF1B","10.0","1","0","0","0.60037134","false","0","HNF1B","0","0.0"
"3098","4.79685452","0.00392841","0.20846995","0.64444444","10","9","false","DBP","7.2","10","0","0","0.68359546","false","0","DBP","20540","0.54615385"
"3100","5.79423329","0.0","0.17258539","1.0","2","10","false","PDXK","9.5","2","0","0","0.60048056","false","0","PDXK","0","0.95"
"3102","4.79816514","0.00130718","0.208413","0.80555556","9","9","false","TEF","8.0","9","0","0","0.68348624","false","0","TEF","10268","0.57142857"
"3104","4.79947575","0.0","0.20835609","1.0","8","9","false","CRY1","8.875","8","0","0","0.68337702","false","0","CRY1","0","0.63392857"
"3107","4.79947575","0.0","0.20835609","1.0","8","9","false","NR1D1","8.875","8","0","0","0.68337702","false","0","NR1D1","0","0.63392857"
"3109","4.79947575","0.0","0.20835609","1.0","8","9","false","NR1D2","8.875","8","0","0","0.68337702","false","0","NR1D2","0","0.63392857"
"3111","4.79947575","0.0","0.20835609","1.0","8","9","false","CLOCK","8.875","8","0","0","0.68337702","false","0","CLOCK","0","0.63392857"
"3119","4.79947575","0.0","0.20835609","1.0","8","9","false","PER3","8.875","8","0","0","0.68337702","false","0","PER3","0","0.63392857"
"3122","4.79947575","0.0","0.20835609","1.0","8","9","false","NPAS2","8.875","8","0","0","0.68337702","false","0","NPAS2","0","0.63392857"
"3127","3.81258191","0.02590273","0.26228945","0.51515152","12","8","false","ARNTL","15.41666667","12","0","0","0.76561817","false","0","ARNTL","112794","0.16400709"
"3151","4.68938401","0.0","0.21324762","1.0","6","10","false","HSD17B7","14.83333333","6","0","0","0.69255133","false","0","HSD17B7","0","0.43627451"
"3152","4.52555701","3.516E-5","0.22096727","0.95238095","7","10","false","HSD17B2","15.0","7","0","0","0.70620358","false","0","HSD17B2","488","0.34883721"
"3163","3.70773263","0.06678216","0.26970661","0.23692308","26","9","false","CYP1A1","13.53846154","26","0","0","0.77435561","false","0","CYP1A1","636558","0.09209838"
"3165","4.49017038","0.00251001","0.2227087","0.50735294","17","10","false","HSD17B6","13.23529412","17","0","0","0.70915247","false","0","HSD17B6","56584","0.25452489"
"3171","4.88204456","0.00538143","0.20483221","0.48366013","18","10","false","HSD3B2","12.38888889","18","0","0","0.67649629","false","0","HSD3B2","93562","0.23824786"
"3176","4.50458716","7.7369E-4","0.22199593","0.66666667","7","10","false","COMT","16.57142857","7","0","0","0.70795107","false","0","COMT","6784","0.28087167"
"3183","5.47968545","0.0","0.18249223","1.0","4","11","false","CYP4A11","13.5","4","0","0","0.62669288","false","0","CYP4A11","0","0.46551724"
"3184","5.25294889","1.4941E-4","0.19036926","0.71428571","8","11","false","PPIG","11.875","8","0","0","0.64558759","false","0","PPIG","2680","0.30448718"
"3186","5.25294889","1.4941E-4","0.19036926","0.71428571","8","11","false","CYP3A5","11.875","8","0","0","0.64558759","false","0","CYP3A5","2680","0.30448718"
"3188","5.3853211","0.0","0.18568995","1.0","3","11","false","NAT1","11.33333333","3","0","0","0.63455657","false","0","NAT1","0","0.53968254"
"3190","5.25032765","4.4057E-4","0.1904643","0.53333333","10","11","false","CYP1A2","9.9","10","0","0","0.64580603","false","0","CYP1A2","5136","0.25384615"
"3201","5.40235911","0.0","0.18510432","1.0","3","11","false","PGRMC1","17.66666667","3","0","0","0.63313674","false","0","PGRMC1","0","0.47747748"
"3214","4.50196592","7.6275E-4","0.22212518","0.72222222","9","10","false","HSD17B1","15.33333333","9","0","0","0.70816951","false","0","HSD17B1","6872","0.25988701"
"3223","4.61205767","3.422E-5","0.21682296","0.8","5","10","false","GSTM1","18.2","5","0","0","0.69899519","false","0","GSTM1","214","0.39565217"
"3224","3.94757536","0.01665668","0.25332005","0.41025641","13","9","false","AHR","14.69230769","13","0","0","0.75436872","false","0","AHR","153446","0.15715467"
"3229","4.70249017","0.0","0.21265329","1.0","3","10","false","AHRR","13.0","3","0","0","0.69145915","false","0","AHRR","0","0.48148148"
"3230","4.66841415","2.594E-5","0.2142055","0.83333333","4","10","false","ARNT2","12.75","4","0","0","0.69429882","false","0","ARNT2","84","0.45535714"
"3238","3.94102228","0.00801821","0.25374127","0.43956044","14","9","false","CYP1B1","15.5","14","0","0","0.75491481","false","0","CYP1B1","98702","0.155"
"3249","5.39056356","0.0","0.18550936","1.0","7","11","false","STS","14.71428571","7","0","0","0.6341197","false","0","STS","0","0.45982143"
"3250","5.39056356","0.0","0.18550936","1.0","7","11","false","SULT2B1","14.71428571","7","0","0","0.6341197","false","0","SULT2B1","0","0.45982143"
